ID	18BLA111	18BLA112	18BLA151	18BLA152	18BLA166	18BLA168	19BLA115	19BLA122	19BLA147	MM12-P027	MM12-P174	18BLA126	18BLA163	19BLA148	MM12-P173	126F-01	126F-02	126F-03	126F-04	126F-05	126F-06	126F-07	126F-08	126F-09	126F-18	126F-19	126F-20	126F-23	126F-26	126F-34	126F-36	126F-42	126F-43	126F-45	150F-09	150F-10	150F-11	150F-12	150F-13	150F-14	150F-15	150F-16	150F-26	150F-27	150F-34	150F-35	150F-36	150F-42	150F-43	150F-44	150F-45	150F-46	150F-47	150F-48	163F-12	163F-13	163F-16	163F-40	BLFlume19-1-1-01	BLFlume19-1-1-02	BLFlume19-1-1-05	BLFlume19-1-1-06	BLFlume19-1-1-07	BLFlume19-1-2-024	BLFlume19-1-2-025	BLFlume19-1-2-026	BLFlume19-1-2-027	BLFlume19-1-2-034	BLFlume19-1-2-035	BLFlume19-1-2-036	BLFlume19-1-2-037	BLFlume19-1-2-039	BLFlume19-1-2-040	BLFlume19-1-3-041	BLFlume19-1-3-042	BLFlume19-1-3-043	BLFlume19-1-3-045	BLFlume19-1-3-046	BLFlume19-1-3-048	BLFlume19-1-3-049	BLFlume19-1-3-050	BLFlume19-1-3-051	BLFlume19-1-3-052	BLFlume19-1-3-054	BLFlume19-1-3-057	BLFlume19-1-3-059	BLFlume19-1-4-061	BLFlume19-1-4-066	BLFlume19-1-4-067	BLFlume19-1-4-069	BLFlume19-1-4-071	BLFlume19-1-4-074	BLFlume19-1-4-079	BLFlume19-2-1-106	BLFlume19-2-2-125	BLFlume19-2-2-126	BLFlume19-2-2-127	BLFlume19-2-3-149	BLFlume19-5-1-401	BLFlume19-5-1-402	BLFlume19-5-1-404	BLFlume19-5-1-405	BLFlume19-5-1-406	BLFlume19-5-1-407	BLFlume19-5-1-408	BLFlume19-5-1-409	BLFlume19-5-1-412	BLFlume19-5-1-415	BLFlume19-5-1-416	BLFlume19-5-1-417	BLFlume19-5-1-420	BLFlume19-5-2-423	BLFlume19-5-2-424	BLFlume19-5-2-425	BLFlume19-5-2-426	BLFlume19-5-2-427	BLFlume19-5-2-428	BLFlume19-5-2-429	BLFlume19-5-2-430	BLFlume19-5-2-431	BLFlume19-5-2-432	BLFlume19-5-2-433	BLFlume19-5-2-434	BLFlume19-5-2-435	BLFlume19-5-2-436	BLFlume19-5-2-438	BLFlume19-5-2-439	BLFlume19-5-2-440	BLFlume19-5-3-442	BLFlume19-5-3-443	BLFlume19-5-3-444	BLFlume19-5-3-445	BLFlume19-5-3-446	BLFlume19-5-3-447	BLFlume19-5-3-449	BLFlume19-5-3-450	BLFlume19-5-3-451	BLFlume19-5-3-452	BLFlume19-5-3-453	BLFlume19-5-3-454	BLFlume19-5-3-455	BLFlume19-5-3-456	BLFlume19-5-3-457	BLFlume19-5-3-458	BLFlume19-5-3-459	BLFlume19-5-3-460	BLFlume19-5-4-462	BLFlume19-5-4-464	BLFlume19-5-4-465	BLFlume19-5-4-466	BLFlume19-5-4-467	BLFlume19-5-4-470	BLFlume19-6-1-501	BLFlume19-6-1-513	BLFlume19-6-1-517	BLFlume19-6-2-536	BLFlume19-6-3-551	BLFlume19-6-3-552	BLFlume19-6-5-594	BLFlume19-7-2-625	MM12-117	MM12-127	MM12-133	MM12-26	MM12-27	MM12-30	MM12-55	MM12-57	MM12-69	MM12-73	MM12-81	MM12-82	MM12-83	MM12-85	MM12-94	MM12-M	MM12-N
BLFlume19-5-3-447	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.54855	0.00000	0.00000	0.00000	0.00000	0.53234	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.52342	0.00000	0.00000	0.00000	0.00000	0.29705	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.24753	0.00000	0.00000	0.00000	0.01784	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.12463	0.56112	0.52347	0.57027	0.45755	0.12538	0.31835	0.55273	0.59283	0.60879	0.31971	0.48731	0.30149	0.36412	0.55833	0.31857	0.59896	0.54021	0.60106	0.56289	0.51048	0.29214	0.33935	0.54300	0.61220	0.57906	0.55598	0.55069	0.66647	0.27060	0.47240	0.30623	0.47159	0.28570	0.52384	1.00000	0.59635	0.34996	0.57242	0.48831	0.61642	0.58033	0.57636	0.46460	0.58070	0.60904	0.53455	0.57710	0.50652	0.54215	0.33626	0.29402	0.50631	0.33741	0.38490	0.27819	0.30335	0.34755	0.29663	0.07092	0.00000	0.31071	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.27636	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
BLFlume19-5-3-449	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.54563	0.08864	0.00000	0.00000	0.13358	0.56287	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.50805	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02993	0.16997	0.00000	0.20121	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.25317	0.51751	0.57735	0.57153	0.49075	0.24979	0.32869	0.57289	0.59460	0.49013	0.25257	0.58549	0.29439	0.34679	0.57795	0.30931	0.60347	0.54272	0.58218	0.48130	0.55991	0.25555	0.28479	0.58911	0.65551	0.60538	0.56703	0.68543	0.57104	0.19150	0.50463	0.25188	0.53771	0.25472	0.59168	0.59635	1.00000	0.27858	0.56010	0.49062	0.62857	0.53922	0.52181	0.62422	0.51026	0.59228	0.58748	0.57549	0.53258	0.49875	0.29209	0.25013	0.56017	0.33160	0.11030	0.28974	0.28931	0.29988	0.29345	0.24358	0.21802	0.29624	0.00000	0.00000	0.00000	0.08694	0.00000	0.00000	0.00000	0.19879	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
BLFlume19-5-3-450	0.00000	0.00000	0.08876	0.00000	0.20291	0.30648	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.49097	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08929	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01109	0.00000	0.11438	0.00000	0.00000	0.00000	0.05344	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.43992	0.24155	0.17896	0.16173	0.27296	0.46782	0.54537	0.34260	0.33490	0.28222	0.55278	0.30083	0.48382	0.55375	0.37859	0.49163	0.35340	0.10816	0.36619	0.33648	0.32754	0.52379	0.51879	0.36920	0.28752	0.34960	0.30315	0.28510	0.31151	0.47219	0.30073	0.43645	0.25957	0.54490	0.33907	0.34996	0.27858	1.00000	0.32298	0.21069	0.33660	0.26604	0.00000	0.26751	0.32752	0.32478	0.25887	0.28383	0.22670	0.22955	0.50781	0.50610	0.33916	0.48995	0.54841	0.56559	0.49516	0.53430	0.50087	0.53942	0.50459	0.60687	0.09381	0.08619	0.00000	0.00000	0.00000	0.15981	0.00000	0.07456	0.00000	0.00000	0.00000	0.00000	0.15079	0.13045	0.00000	0.00000	0.00000
BLFlume19-5-3-451	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.52836	0.00000	0.00000	0.00000	0.22680	0.52984	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09424	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.45029	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.30882	0.52191	0.55504	0.46535	0.44669	0.24748	0.36946	0.51855	0.49468	0.56979	0.31363	0.54247	0.32320	0.37289	0.55773	0.36699	0.63147	0.53040	0.58099	0.56723	0.50356	0.32607	0.33691	0.49418	0.55850	0.50336	0.49762	0.59825	0.59599	0.19399	0.53375	0.22124	0.48151	0.30665	0.55031	0.57242	0.56010	0.32298	1.00000	0.50555	0.60709	0.53062	0.55067	0.42997	0.47610	0.56086	0.56276	0.57784	0.48685	0.49792	0.32577	0.32174	0.56015	0.33253	0.31792	0.34225	0.23635	0.33467	0.27948	0.34465	0.25062	0.31379	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07615	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
BLFlume19-5-3-452	0.00000	0.00000	0.00000	0.00000	0.00000	0.08705	0.00000	0.00000	0.51437	0.12774	0.00000	0.00000	0.00000	0.46714	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.49456	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.30582	0.48037	0.51048	0.53464	0.51286	0.20514	0.32077	0.47386	0.52216	0.54669	0.31209	0.52727	0.08097	0.25594	0.55978	0.27677	0.58817	0.55552	0.54523	0.55756	0.48740	0.09623	0.17296	0.53244	0.51949	0.52541	0.51732	0.52685	0.42423	0.18268	0.58039	0.29999	0.51504	0.30512	0.56802	0.48831	0.49062	0.21069	0.50555	1.00000	0.60878	0.50211	0.55042	0.49475	0.47589	0.45775	0.48929	0.56783	0.46159	0.57489	0.00000	0.25647	0.62526	0.32967	0.26926	0.28082	0.23928	0.00000	0.27529	0.27294	0.10136	0.28973	0.00000	0.00000	0.00000	0.26720	0.09515	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
BLFlume19-5-3-453	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.58669	0.11149	0.00000	0.00000	0.20808	0.58808	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.59814	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.21941	0.00000	0.11074	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.33978	0.58909	0.65409	0.59183	0.61418	0.00000	0.34014	0.59067	0.53104	0.65248	0.33223	0.64102	0.33144	0.29200	0.58728	0.35938	0.66937	0.57407	0.63333	0.62429	0.60993	0.36578	0.32200	0.57408	0.60626	0.57916	0.51890	0.73831	0.65018	0.30945	0.53834	0.28538	0.71927	0.38402	0.62758	0.61642	0.62857	0.33660	0.60709	0.60878	1.00000	0.62125	0.57759	0.56759	0.51455	0.58170	0.65750	0.56493	0.58015	0.56998	0.34345	0.28166	0.59463	0.39282	0.34286	0.34507	0.31440	0.35435	0.26217	0.33305	0.31471	0.31483	0.00000	0.00000	0.26605	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
BLFlume19-5-3-454	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.51593	0.00000	0.00000	0.00000	0.00000	0.53320	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.47225	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08469	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.32037	0.48489	0.50736	0.55641	0.50719	0.29835	0.34302	0.57152	0.57479	0.54296	0.32801	0.56628	0.33089	0.34075	0.60279	0.38473	0.53450	0.54810	0.53475	0.51340	0.51622	0.36271	0.27858	0.48809	0.56735	0.49695	0.56844	0.59961	0.54808	0.28384	0.48510	0.32441	0.64097	0.32833	0.57284	0.58033	0.53922	0.26604	0.53062	0.50211	0.62125	1.00000	0.58211	0.53769	0.55724	0.50084	0.51359	0.54066	0.50767	0.52668	0.30312	0.36339	0.51360	0.33636	0.30519	0.37854	0.24648	0.36794	0.32938	0.31530	0.37962	0.36114	0.00000	0.00000	0.00000	0.08896	0.00000	0.18697	0.00000	0.00000	0.02547	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
BLFlume19-5-3-455	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.57004	0.00000	0.00000	0.00000	0.00000	0.43670	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.54656	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09649	0.19580	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.28824	0.48366	0.54551	0.45577	0.50206	0.10144	0.32599	0.56756	0.53518	0.55937	0.26236	0.51660	0.24683	0.29549	0.53357	0.36292	0.49790	0.58907	0.51400	0.54866	0.53469	0.30701	0.22353	0.49656	0.54266	0.64995	0.47179	0.55986	0.50623	0.23590	0.51213	0.23911	0.54847	0.38266	0.58449	0.57636	0.52181	0.00000	0.55067	0.55042	0.57759	0.58211	1.00000	0.56690	0.55665	0.55781	0.53545	0.50222	0.49943	0.49816	0.28148	0.11321	0.54504	0.32278	0.08799	0.35067	0.00000	0.30430	0.33434	0.30123	0.29593	0.10039	0.00000	0.00000	0.27534	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
BLFlume19-5-3-456	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.56694	0.00000	0.00000	0.00000	0.14119	0.49673	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.51707	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10736	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.20657	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.28137	0.49704	0.56962	0.57074	0.48748	0.24131	0.27719	0.54809	0.58641	0.56070	0.12503	0.54318	0.26081	0.32001	0.51562	0.12024	0.54130	0.51410	0.55354	0.55179	0.56984	0.22801	0.11400	0.49889	0.57877	0.59468	0.54756	0.50618	0.45879	0.16614	0.58209	0.20570	0.59167	0.33144	0.52985	0.46460	0.62422	0.26751	0.42997	0.49475	0.56759	0.53769	0.56690	1.00000	0.52384	0.51291	0.61161	0.62181	0.52100	0.50321	0.34354	0.27667	0.46603	0.12202	0.31503	0.32094	0.10620	0.27766	0.34310	0.08397	0.24345	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
BLFlume19-5-3-457	0.00000	0.00000	0.00000	0.00000	0.00000	0.10407	0.00000	0.00000	0.51017	0.00000	0.00000	0.00000	0.00000	0.46127	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.50805	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06310	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.24272	0.51049	0.51189	0.55059	0.48818	0.20756	0.36532	0.56863	0.57121	0.55372	0.27381	0.52722	0.22230	0.39093	0.59055	0.30375	0.52736	0.52915	0.60603	0.54162	0.49431	0.28131	0.26925	0.51938	0.57104	0.53638	0.58017	0.65663	0.48425	0.15023	0.50078	0.24329	0.46761	0.36278	0.57738	0.58070	0.51026	0.32752	0.47610	0.47589	0.51455	0.55724	0.55665	0.52384	1.00000	0.60743	0.49324	0.51456	0.53291	0.56359	0.28368	0.30780	0.54951	0.28150	0.27884	0.29350	0.21010	0.30417	0.27911	0.29290	0.24881	0.22591	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
BLFlume19-5-3-458	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.57783	0.20207	0.00000	0.00000	0.31001	0.40800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.23369	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.57293	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.32183	0.11152	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.21423	0.47380	0.56280	0.50321	0.42881	0.00000	0.31575	0.58561	0.54386	0.52731	0.00000	0.48050	0.28962	0.37667	0.55681	0.25562	0.53162	0.45799	0.60258	0.56274	0.50912	0.26066	0.26304	0.49841	0.59563	0.50835	0.60998	0.63712	0.62020	0.21674	0.49730	0.17858	0.49242	0.29240	0.54258	0.60904	0.59228	0.32478	0.56086	0.45775	0.58170	0.50084	0.55781	0.51291	0.60743	1.00000	0.51946	0.54861	0.52843	0.43698	0.28662	0.30920	0.51862	0.32408	0.27062	0.30559	0.27959	0.08547	0.25553	0.27439	0.27710	0.30500	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.12404	0.00000	0.00000	0.00000	0.00000	0.00000
BLFlume19-5-3-459	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.56199	0.00000	0.00000	0.00000	0.22281	0.49423	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.51650	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.24813	0.00000	0.03488	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.32507	0.48703	0.51813	0.59560	0.55937	0.13644	0.30879	0.54913	0.49846	0.49539	0.34354	0.49021	0.33033	0.31058	0.52479	0.30483	0.64009	0.50593	0.62471	0.56258	0.53826	0.32531	0.28908	0.51559	0.62756	0.56164	0.52542	0.57934	0.54231	0.23473	0.49619	0.20449	0.60269	0.27000	0.49165	0.53455	0.58748	0.25887	0.56276	0.48929	0.65750	0.51359	0.53545	0.61161	0.49324	0.51946	1.00000	0.53105	0.52508	0.51466	0.28657	0.27339	0.51305	0.34874	0.00000	0.30660	0.09616	0.26500	0.27476	0.29577	0.31103	0.29467	0.00000	0.00000	0.09189	0.19130	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
BLFlume19-5-3-460	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.59561	0.00000	0.00000	0.00000	0.20339	0.51417	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.55842	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10428	0.29404	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.36436	0.68080	0.64107	0.55229	0.47847	0.07841	0.28621	0.57174	0.56638	0.52367	0.33172	0.57966	0.32646	0.28177	0.56391	0.33955	0.61815	0.57543	0.60396	0.71233	0.55207	0.22792	0.32007	0.56307	0.64849	0.54869	0.62517	0.53886	0.49093	0.22801	0.58344	0.31739	0.52166	0.26231	0.59640	0.57710	0.57549	0.28383	0.57784	0.56783	0.56493	0.54066	0.50222	0.62181	0.51456	0.54861	0.53105	1.00000	0.51785	0.61996	0.35416	0.35134	0.49322	0.31841	0.27645	0.25442	0.25406	0.27717	0.29487	0.19126	0.29031	0.26847	0.00000	0.00000	0.00000	0.27270	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09278	0.00000	0.00000	0.00000	0.00000
